fid,ISO3_CODE,COUNTRY_NA,AREA,Classified_Commodity
12024,RUS,Russian Federation,1.233288863,Iron
12025,USA,United States,0.872483043,Lead
12026,USA,United States,0.548936526,Copper
12027,CHN,China,0.024969978,Molybdenum
12028,CHN,China,0.37379589,Other non-metals
12029,CHN,China,0.036404656,Molybdenum
12030,CHN,China,1.834530992,Molybdenum
12031,USA,United States,0.174294243,Silver
12032,USA,United States,0.034575533,Coal
12033,USA,United States,0.102813772,Other non-metals
12034,USA,United States,0.165843899,Iron
12036,CAN,Canada,0.201960706,Iron
12037,USA,United States,0.114675515,Other non-metals
12038,USA,United States,1.525568073,Manganese
12041,USA,United States,0.875893522,Uranium
12042,USA,United States,0.068584855,Uranium
12043,USA,United States,1.458133583,Gold
12044,USA,United States,0.043213063,Gold
12045,USA,United States,4.849337515,Silver
12046,USA,United States,5.027373868,Nickel and Cobalt
12051,CHN,China,0.055782899,PGE
12052,KAZ,Kazakhstan,2.173701816,Lead
12053,CHN,China,0.356634279,Coal
12056,RUS,Russian Federation,11.66512948,Gold
12057,CHN,China,0.413884198,Silver
12058,CHN,China,0.068315951,Iron
12059,CHN,China,0.019751716,Other non-metals
12060,CAN,Canada,2.10668856,Tin
12061,RUS,Russian Federation,3.071199449,Nickel and Cobalt
12062,CHN,China,0.010206726,Other non-metals
12063,GBR,United Kingdom,0.289840574,Iron
12064,CHN,China,0.037071119,Iron
12067,GBR,United Kingdom,0.053579475,Molybdenum
12068,GBR,United Kingdom,0.253770271,Other non-metals
12070,CHN,China,0.093475507,Zinc
12071,RUS,Russian Federation,6.394827849,Other non-metals
12072,RUS,Russian Federation,5.086708247,Coal
12074,CHN,China,0.064055451,Coal
12075,RUS,Russian Federation,2.759635294,Iron
12076,RUS,Russian Federation,1.102352644,Gold
12077,RUS,Russian Federation,21.46989714,Other non-metals
12078,KAZ,Kazakhstan,0.981627208,Manganese
12079,USA,United States,0.211947592,Copper
12080,KAZ,Kazakhstan,0.121211237,Lead
12083,USA,United States,4.286205647,Gold
12084,USA,United States,0.291972139,Iron
12086,USA,United States,2.983710257,Gold
12087,CHN,China,0.717450505,Silver
12088,CHN,China,0.091289297,Iron
12089,CHN,China,0.100239587,Other non-metals
12090,CHN,China,0.285451923,Other non-metals
12091,CHN,China,0.296381259,Molybdenum
12092,KAZ,Kazakhstan,0.023651543,Manganese
12094,KAZ,Kazakhstan,0.187682994,Manganese
12095,GBR,United Kingdom,4.015455254,Other non-metals
12096,GBR,United Kingdom,0.292388392,Other non-metals
12097,KAZ,Kazakhstan,0.124772796,Manganese
12099,KAZ,Kazakhstan,16.75843336,Uranium
12100,KAZ,Kazakhstan,0.577496728,Manganese
12101,KAZ,Kazakhstan,12.6519604,Manganese
12102,CHN,China,8.666890337,Coal
12103,CHN,China,0.806766892,Iron
12105,USA,United States,0.363443259,Nickel and Cobalt
12106,CHN,China,0.805159453,Gold
12107,CHN,China,1.002666816,Bauxite
12108,CHN,China,0.194230369,Coal
12109,CHN,China,0.132408353,Nickel and Cobalt
12110,CHN,China,0.140307518,Coal
12112,USA,United States,0.260374348,Iron
12113,CHN,China,6.182548226,Iron
12114,CHN,China,1.244519792,Manganese
12115,CHN,China,0.511536433,Coal
12116,CHN,China,1.505644866,Coal
12117,CHN,China,2.055357588,Coal
12118,IRL,Ireland,0.10736676,Lead
12119,CHN,China,0.097079044,PGE
12120,CHN,China,3.042525869,Chromium
12121,POL,Poland,2.483966276,Coal
12122,KAZ,Kazakhstan,6.664728899,Manganese
12123,CHN,China,3.932732853,Coal
12124,POL,Poland,0.471835964,Iron
12127,CHN,China,0.407724381,Iron
12128,CHN,China,1.617856447,Iron
12129,USA,United States,0.467816489,Tungsten
12130,CHN,China,1.150119646,Iron
12132,CHN,China,0.444439002,Coal
12133,KAZ,Kazakhstan,0.137893039,Lead
12134,POL,Poland,0.636193395,Zinc
12136,CHN,China,0.922283073,Coal
12137,POL,Poland,0.552837633,Nickel and Cobalt
12139,CHN,China,0.327210398,Gold
12140,POL,Poland,0.484354909,Iron
12141,POL,Poland,0.487717857,Zinc
12143,POL,Poland,9.721506469,Gold
12144,USA,United States,0.145243868,Gold
12145,USA,United States,0.05955829,Iron
12146,USA,United States,0.396161824,Other non-metals
12148,CHN,China,1.388651135,Lithium
12149,CHN,China,0.042835046,Coal
12150,GBR,United Kingdom,0.34918297,Other non-metals
12151,CHN,China,0.107537533,Coal
12152,GBR,United Kingdom,0.098870647,Iron
12153,CHN,China,0.115904252,Iron
12154,CHN,China,0.387393011,Coal
12155,CHN,China,0.19915446,Coal
12156,CHN,China,0.469371308,Gold
12157,CHN,China,0.23562538,Lithium
12158,CHN,China,0.117231626,Other non-metals
12159,CHN,China,2.289670798,Gold
12160,CHN,China,0.434960084,Nickel and Cobalt
12161,CHN,China,21.85782489,Lead
12162,CHN,China,0.277188532,Coal
12163,CHN,China,1.166135824,Coal
12164,CHN,China,0.742286664,Ilmenite
12166,CHN,China,0.623483273,Coal
12167,CHN,China,0.353222662,Coal
12168,CAN,Canada,1.759451497,Gold
12169,CAN,Canada,1.065380157,Bauxite
12171,CAN,Canada,0.039218445,Gold
12173,CHN,China,0.252199283,Coal
12174,CHN,China,0.853225831,Chromium
12175,CHN,China,0.205099852,Coal
12176,CHN,China,0.126015794,Coal
12177,KAZ,Kazakhstan,1.112719966,Manganese
12178,CAN,Canada,0.44092997,Copper
12179,KAZ,Kazakhstan,7.330326059,Ilmenite
12180,CHN,China,1.076397402,Coal
12181,CHN,China,0.055781232,Coal
12182,CHN,China,0.599295054,Gold
12183,CAN,Canada,0.106932755,Gold
12184,CHN,China,0.319401662,Gold
12185,CAN,Canada,0.226939615,Nickel and Cobalt
12186,CHN,China,0.700975418,Coal
12187,CHN,China,0.331759869,Coal
12188,CHN,China,1.029137851,Zinc
12189,CHN,China,0.326072684,Coal
12191,CHN,China,0.333706921,Coal
12192,CHN,China,0.227089155,Gold
12193,CHN,China,3.528373969,Chromium
12194,CAN,Canada,0.112459994,Coal
12196,CHN,China,0.206676592,Gold
12197,CHN,China,0.113110395,Gold
12198,CHN,China,0.394221627,Uranium
12199,CHN,China,0.838501102,Coal
12200,CHN,China,0.067104134,Other non-metals
12201,CAN,Canada,1.22660595,Silver
12203,CHN,China,0.259894467,Copper
12204,CHN,China,0.031112318,Gold
12206,CHN,China,0.027372769,Coal
12207,CHN,China,2.446044588,Gold
12208,CHN,China,0.451936378,Other non-metals
12209,CHN,China,0.276145631,Tungsten
12210,CHN,China,0.79875301,Nickel and Cobalt
12213,CHN,China,1.575602611,Other non-metals
12216,CHN,China,0.214600058,Nickel and Cobalt
12217,CHN,China,0.128142132,Coal
12219,MEX,Mexico,0.111840036,Other metals
12220,MEX,Mexico,0.412217625,Coal
12222,CAN,Canada,0.027332278,Iron
12225,CHN,China,0.617572226,Manganese
12226,CHN,China,0.260691199,Uranium
12228,CAN,Canada,0.035839986,Gold
12229,CAN,Canada,0.044103949,Tungsten
12230,CHN,China,0.172820277,Coal
12233,CHN,China,0.1417635,Iron
12237,CHN,China,0.436306699,Iron
12238,CHN,China,0.224489538,Other non-metals
12239,CHN,China,0.205034786,Lead
12241,CHN,China,0.064415975,Ilmenite
12242,CHN,China,0.24308744,Gold
12243,CHN,China,0.026630884,Iron
12244,CHN,China,0.135428747,Iron
12245,CHN,China,0.060444014,Iron
12246,CHN,China,0.128410886,Coal
12247,GBR,United Kingdom,3.003801373,Coal
12248,KAZ,Kazakhstan,0.979653212,Lead
12249,CHN,China,0.609390945,Other metals
12250,KAZ,Kazakhstan,0.07619864,Coal
12251,CAN,Canada,0.011713775,Other non-metals
12252,KAZ,Kazakhstan,2.999997249,Lithium
12253,CHN,China,1.046456701,Silver
12254,CHN,China,0.397303757,Other non-metals
12255,CHN,China,1.451353149,Copper
12256,CHN,China,0.048388093,Coal
12259,CHN,China,1.81414485,Gold
12260,CHN,China,0.285237849,Gold
12262,CHN,China,0.068716118,PGE
12266,CAN,Canada,0.020740953,Other non-metals
12269,CAN,Canada,0.013017162,Gold
12270,GBR,United Kingdom,0.457194589,Gold
12271,CAN,Canada,0.805788715,Nickel and Cobalt
12272,CAN,Canada,1.092700393,Silver
12273,CHN,China,0.057557068,Iron
12274,GBR,United Kingdom,0.374822036,Iron
12276,CHN,China,5.747175308,Other non-metals
12277,CAN,Canada,0.17297097,Lead
12278,CAN,Canada,0.054296204,Nickel and Cobalt
12279,USA,United States,0.329809335,Gold
12281,CAN,Canada,1.221934917,Other non-metals
12283,CHN,China,0.111246208,Ilmenite
12284,USA,United States,4.499047182,Other non-metals
12285,GBR,United Kingdom,0.484345471,Manganese
12286,GBR,United Kingdom,2.65092732,Other non-metals
12287,GBR,United Kingdom,0.08583983,Coal
12288,GBR,United Kingdom,4.605303826,Other non-metals
12289,GBR,United Kingdom,1.013944057,Other non-metals
12290,GBR,United Kingdom,8.167344573,Iron
12291,GBR,United Kingdom,0.38514545,Lead
12293,CHN,China,0.194658305,Lithium
12296,CHN,China,0.777990908,Iron
12297,CHN,China,0.192241855,Lead
12298,GBR,United Kingdom,0.147381521,Copper
12299,GBR,United Kingdom,1.039434925,Gold
12300,GBR,United Kingdom,1.307939976,Other non-metals
12301,GBR,United Kingdom,0.17125353,Copper
12302,CHN,China,0.831366836,Silver
12303,GBR,United Kingdom,2.495702992,Coal
12304,CHN,China,0.487885608,Iron
12306,CHN,China,0.628127258,Coal
12308,GBR,United Kingdom,0.103730591,Other non-metals
12309,GBR,United Kingdom,0.109522695,Iron
12312,CAN,Canada,5.288980853,Coal
12313,GBR,United Kingdom,6.190887237,Iron
12314,GBR,United Kingdom,0.136159111,Other non-metals
12315,GBR,United Kingdom,2.434242053,Other metals
12317,CHN,China,0.047673476,Coal
12318,CHN,China,0.449061043,Zinc
12319,GBR,United Kingdom,5.472355671,Other non-metals
12320,CHN,China,0.332267322,Coal
12322,CHN,China,0.201669393,Coal
12323,CHN,China,0.045510983,Gold
12324,GBR,United Kingdom,4.34608739,Coal
12325,CHN,China,2.531389475,Coal
12326,CHN,China,0.156340767,Copper
12330,GBR,United Kingdom,0.540234643,Zinc
12333,CHN,China,0.212742377,Bauxite
12335,CHN,China,0.717263494,Other non-metals
12338,GBR,United Kingdom,0.856573623,Coal
12339,GBR,United Kingdom,0.752504725,Gold
12340,CHN,China,0.283558564,Coal
12341,CHN,China,0.66722763,Molybdenum
12342,KAZ,Kazakhstan,4.593436538,Coal
12343,CHN,China,0.06470411,Coal
12344,CHN,China,0.329689916,Coal
12345,CHN,China,0.969254815,Uranium
12346,GBR,United Kingdom,1.184885012,Nickel and Cobalt
12347,CHN,China,0.485448371,Coal
12348,CHN,China,6.594810123,Copper
12349,CHN,China,0.259129496,Gold
12350,CHN,China,1.75040294,Other non-metals
12351,CHN,China,2.849144209,Coal
12352,CHN,China,0.490083314,Iron
12353,CHN,China,1.522648216,Uranium
12354,CHN,China,33.04463141,Other non-metals
12355,CHN,China,2.691133571,Nickel and Cobalt
12356,GBR,United Kingdom,2.806117794,Iron
12357,GBR,United Kingdom,5.146744868,Lead
12358,CHN,China,4.428956912,Other non-metals
12359,CHN,China,0.694953342,Coal
12360,GBR,United Kingdom,0.269584135,Iron
12361,CHN,China,0.13953972,Coal
12362,CHN,China,0.602493746,Molybdenum
12363,CHN,China,0.21385354,Coal
12365,CAN,Canada,0.560037025,Iron
12366,CHN,China,0.092750881,Coal
12368,KAZ,Kazakhstan,0.131665057,Uranium
12369,CHN,China,0.244522466,Bauxite
12370,KAZ,Kazakhstan,0.586798124,Other non-metals
12371,KAZ,Kazakhstan,0.177143216,Iron
12372,CHN,China,0.208480266,Coal
12373,KAZ,Kazakhstan,0.014423422,Iron
12374,KAZ,Kazakhstan,0.659522085,Copper
12375,KAZ,Kazakhstan,0.022504684,Other non-metals
12376,KAZ,Kazakhstan,0.120310048,Coal
12377,KAZ,Kazakhstan,0.119104742,Coal
12378,KAZ,Kazakhstan,0.042761102,Coal
12379,KAZ,Kazakhstan,0.263434938,Coal
12380,KAZ,Kazakhstan,1.336629865,Coal
12381,CHN,China,1.501543656,Bauxite
12382,CHN,China,0.489499914,Coal
12384,GBR,United Kingdom,0.536554987,Molybdenum
12385,CHN,China,0.364673705,Gold
12386,CHN,China,0.296367281,Coal
12388,KAZ,Kazakhstan,0.124370988,Copper
12389,KAZ,Kazakhstan,0.695555315,Iron
12390,CHN,China,0.270291022,Bauxite
12391,CHN,China,0.06376566,Nickel and Cobalt
12392,CHN,China,0.435289412,Nickel and Cobalt
12393,CHN,China,0.129819182,Coal
12394,CHN,China,0.053000875,Gold
12395,CHN,China,1.310504523,Coal
12396,CHN,China,2.242325202,Coal
12397,CHN,China,0.341313271,Coal
12398,CHN,China,0.373938334,Manganese
12399,CHN,China,0.931200948,Gold
12400,CHN,China,0.198312341,Gold
12401,CHN,China,0.425874557,Coal
12402,KAZ,Kazakhstan,7.780755506,Lead
12403,CHN,China,0.221889052,Coal
12406,CHN,China,1.167726465,Gold
12407,KAZ,Kazakhstan,1.172789219,Nickel and Cobalt
12408,CHN,China,0.278014237,Coal
12412,CHN,China,0.252597358,Coal
12413,KAZ,Kazakhstan,1.247381355,Tungsten
12415,CHN,China,0.296902338,Lithium
12417,CHN,China,0.157187412,Gold
12418,CHN,China,0.053629871,Nickel and Cobalt
12419,CHN,China,0.048766286,Gold
12420,CHN,China,0.826789386,Coal
12421,CHN,China,0.151057016,Gold
12422,CHN,China,0.352243978,Coal
12423,CHN,China,0.052799108,Coal
12424,CHN,China,0.098812323,Coal
12425,CHN,China,0.044167176,Coal
12426,CHN,China,0.022183109,Silver
12427,CHN,China,0.142539518,Silver
12428,CHN,China,0.159409988,Gold
12429,CHN,China,0.304742764,Gold
12430,CHN,China,1.10876538,Coal
12431,CHN,China,2.524967795,PGE
12433,CHN,China,0.448522409,Coal
12434,CHN,China,0.179899883,Gold
12435,CHN,China,0.117802341,Gold
12436,GBR,United Kingdom,1.787522965,Iron
12437,GBR,United Kingdom,1.789235255,Other non-metals
12438,KAZ,Kazakhstan,0.242309661,Nickel and Cobalt
12439,CHN,China,0.419262188,Nickel and Cobalt
12440,CHN,China,0.155630893,Nickel and Cobalt
12441,CHN,China,1.246757068,Coal
12442,CHN,China,0.169705202,Gold
12443,CHN,China,2.740332688,Gold
12444,CHN,China,0.170621509,Gold
12445,CHN,China,1.193991244,Gold
12446,CHN,China,0.014792963,Gold
12447,CHN,China,0.338636024,Gold
12448,CHN,China,0.010923602,Gold
12449,CHN,China,0.617927934,Coal
12450,CHN,China,0.21696838,Nickel and Cobalt
12452,CHN,China,0.047632592,Gold
12453,CHN,China,0.044628385,Coal
12454,CHN,China,0.393941047,Nickel and Cobalt
12455,CHN,China,4.127316774,Silver
12456,CHN,China,0.387511179,Coal
12457,CHN,China,0.17285805,Silver
12458,CHN,China,0.060034171,Coal
12459,CHN,China,0.805170846,Iron
12460,CHN,China,0.173756597,Gold
12461,CHN,China,0.316549422,Gold
12462,CHN,China,0.178388934,Nickel and Cobalt
12463,CHN,China,2.361947533,Silver
12464,CHN,China,0.406075706,Gold
12465,CHN,China,1.347756563,Gold
12466,CHN,China,0.660077938,Coal
12468,CHN,China,0.081803651,Gold
12469,CHN,China,0.806984862,Iron
12471,CHN,China,0.63263403,Ilmenite
12472,CHN,China,0.412973553,Gold
12473,GBR,United Kingdom,0.121467506,Iron
12474,GBR,United Kingdom,0.036296824,Other non-metals
12476,GBR,United Kingdom,1.947867955,Coal
12477,GBR,United Kingdom,0.769109152,Zinc
12478,CHN,China,0.343861007,Lead
12479,CHN,China,0.491149811,Gold
12480,CHN,China,0.59747512,Copper
12481,CHN,China,0.461553125,Nickel and Cobalt
12482,KAZ,Kazakhstan,1.18122476,Gold
12483,CHN,China,2.54747623,Coal
12484,CHN,China,0.156551531,Coal
12485,CHN,China,0.190637948,Iron
12486,CHN,China,0.162276417,Bauxite
12488,KAZ,Kazakhstan,1.422461609,Other non-metals
12489,CHN,China,0.106467292,Iron
12490,KAZ,Kazakhstan,1.798274467,Iron
12491,KAZ,Kazakhstan,0.857015901,Manganese
12492,KAZ,Kazakhstan,0.831001957,Copper
12493,CHN,China,0.144564563,Lead
12495,CHN,China,1.379633551,Coal
12496,CHN,China,3.929187199,Tin
12497,CHN,China,1.974326048,Other non-metals
12499,KAZ,Kazakhstan,2.258841273,Other non-metals
12500,CHN,China,0.189125465,Iron
12501,KAZ,Kazakhstan,0.744349102,Nickel and Cobalt
12502,KAZ,Kazakhstan,0.258589071,Iron
12503,KAZ,Kazakhstan,0.53635098,Iron
12504,CHN,China,0.327852095,Iron
12505,CHN,China,0.64375844,Other metals
12506,CHN,China,0.111434099,Bauxite
12507,CHN,China,0.224728821,Gold
12508,KAZ,Kazakhstan,7.167651988,Iron
12509,CHN,China,0.089271078,Coal
12510,CHN,China,0.393410975,Coal
12511,CHN,China,0.167361858,Gold
12512,CHN,China,0.251685934,Nickel and Cobalt
12513,KAZ,Kazakhstan,1.044282301,Other non-metals
12514,KAZ,Kazakhstan,2.335535463,Gold
12516,KAZ,Kazakhstan,1.103544336,Gold
12517,CHN,China,0.795892368,PGE
12518,CHN,China,0.117553416,Nickel and Cobalt
12519,CHN,China,2.561236813,Tungsten
12520,CHN,China,0.827541468,Copper
12521,KAZ,Kazakhstan,9.581029646,Tungsten
12522,CHN,China,0.588284172,Bauxite
12523,CHN,China,0.022589969,Coal
12524,CHN,China,0.013614834,Coal
12525,CHN,China,0.268106205,Iron
12526,CHN,China,1.269959497,Other non-metals
12527,CHN,China,0.037527153,Coal
12528,CHN,China,0.018310883,Coal
12531,CHN,China,0.211906127,Other non-metals
12533,CHN,China,0.139508743,Coal
12534,CHN,China,1.058903225,Gold
12535,CHN,China,0.127171633,Iron
12536,CHN,China,1.965137145,Copper
12538,CHN,China,0.083168492,Uranium
12539,CHN,China,0.503089868,Iron
12540,CHN,China,0.20742326,Iron
12541,CHN,China,0.16813224,Iron
12542,CHN,China,0.160657452,Gold
12543,CHN,China,0.454779738,Bauxite
12544,CHN,China,0.462026012,Other metals
12545,CHN,China,0.279699528,Coal
12546,USA,United States,0.038207887,Copper
12548,USA,United States,1.923273415,Uranium
12549,CHN,China,0.109308689,Uranium
12550,CHN,China,0.079785733,Copper
12551,CHN,China,0.21597871,Copper
12552,CHN,China,0.403085932,Silver
12553,CHN,China,3.286783428,Uranium
12554,CHN,China,0.042844381,Other non-metals
12557,CHN,China,0.415776929,Zinc
12559,CHN,China,0.194301789,Silver
12560,CHN,China,0.067883884,Coal
12561,CHN,China,0.116115852,Coal
12562,CHN,China,0.458532615,Coal
12564,CHN,China,0.386136806,Gold
12565,USA,United States,1.714121092,Other non-metals
12566,CHN,China,0.285522044,Other non-metals
12567,CHN,China,0.103552691,Copper
12569,USA,United States,19.78974511,Uranium
12570,CHN,China,1.125859563,Other metals
12571,CHN,China,2.246837891,Manganese
12572,CHN,China,3.154942227,Iron
12574,CHN,China,0.971542279,Coal
12575,CHN,China,0.752642712,Iron
12576,CHN,China,1.167803302,Coal
12578,CHN,China,0.240110382,Ilmenite
12579,CHN,China,1.16004314,Coal
12580,CHN,China,0.434578299,Nickel and Cobalt
12581,GBR,United Kingdom,0.182391048,Copper
12582,GBR,United Kingdom,0.158135173,Silver
12583,KAZ,Kazakhstan,6.526889391,Uranium
12585,CHN,China,0.374747403,Coal
12586,GBR,United Kingdom,0.690304561,Gold
12587,GBR,United Kingdom,0.305468765,Copper
12588,GBR,United Kingdom,0.753984164,Copper
12590,CHN,China,0.315432409,Other non-metals
12591,CHN,China,0.326442113,Gold
12592,GBR,United Kingdom,0.635087877,Other non-metals
12593,GBR,United Kingdom,0.589827628,Other non-metals
12594,KAZ,Kazakhstan,0.40091619,Gold
12595,CHN,China,0.285035185,Zinc
12596,KAZ,Kazakhstan,0.117447295,Silver
12597,GBR,United Kingdom,1.283935339,Iron
12598,KAZ,Kazakhstan,3.710084009,Uranium
12603,CHN,China,10.73822777,Coal
12605,KAZ,Kazakhstan,0.229747993,Coal
12606,KAZ,Kazakhstan,0.553930124,Other non-metals
12607,KAZ,Kazakhstan,0.66836753,Iron
12608,KAZ,Kazakhstan,0.182454342,Copper
12609,KAZ,Kazakhstan,0.085556073,Coal
12610,KAZ,Kazakhstan,0.10366454,Coal
12612,KAZ,Kazakhstan,0.470741168,Coal
12613,KAZ,Kazakhstan,0.07648514,Iron
